CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
92181238,2023,2023-09-27,9370,2023-07-13,"335 ",021800,,4,3,7,0109,0,1,1,,2,177,"INTERSTATE 880 SOUTHBOUND","16TH AVENUE",1408.00,S,N,A,-,Y,ALA,,880," "," ",29.409,H,,L,N,1,1,0,2,A,-,11,21954,A,N,G,B,E,A,H,-,D,D,0,Y,,,Y,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",37.783390045166016,-122.24044799804688,ALAMEDA,OAKLAND,-122.24042510986328,37.783409118652344
92181406,2023,2023-09-27,9370,2023-09-25,"830 ",018499,,1,1,7,0109,0,1,1,,2,054,"I-580 W/B","PARK BLVD",150.00,W,N,A,-,Y,ALA,,580," "," ",42.986,H,,L,Y,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",37.806789398193359,-122.23789978027344,ALAMEDA,OAKLAND,-122.23802947998047,37.806621551513672
92181500,2023,2023-09-27,9370,2023-08-21,1850,023344,,1,2,7,0109,0,1,1,,2,176,"INTERSTATE 880 NORTHBOUND","66TH AVE",1610.00,N,N,A,-,Y,ALA,,880," "," ",26.919,H,,R,Y,3,0,3,3,A,-,01,23152,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,Y,D,22,0,3,0,0,0,0,0,0,0,"- ","- ",37.757648468017578,-122.21109008789062,ALAMEDA,OAKLAND,-122.21115875244141,37.757614135742188
92181809,2023,2023-09-27,9345,2023-09-15,1939,022501,,5,2,6,0105,0,1,1,,2,070,"I-880 N/B",AUTOMALL,581.00,N,N,A,-,Y,ALA,,880," "," ",4.840,H,,R,N,3,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,B,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",37.508750915527344,-121.96891784667969,ALAMEDA,FREMONT,-121.96891021728516,37.508758544921875
92182237,2023,2023-09-28,9370,2023-09-18,"745 ",023377,,1,1,7,0109,0,1,3,,2,025,"SR-24 W/B TO I-580 W/B","W MACARTHUR BLVD",53.00,W,N,A,-,Y,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.826808929443359,-122.26825714111328,ALAMEDA,OAKLAND,-122.26825714111328,37.826808929443359
92182408,2023,2023-09-28,9390,2023-09-18,"55  ",022867,,1,3,5,0107,0,1,1,,2,053,"I-580 WESTBOUND","VASCO ROAD",3115.00,W,N,B,-,Y,ALA,,580," "," ",10.279,H,,R,Y,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,C,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.705150604248047,-121.73343658447266,ALAMEDA,LIVERMORE,-121.73341369628906,37.705104827880859
92182584,2023,2023-09-28,9390,2023-09-18,"930 ",020760,,1,1,9,0100,0,1,1,,2,050,"I-580 WESTBOUND","EDEN CANYON ROAD",2640.00,E,N,A,-,Y,ALA,,580," ",R,25.526,H,,R,Y,3,0,1,2,A,-,07,21658,A,F,F,A,A,A,H,-,A,D,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",37.703418731689453,-122.00845336914062,ALAMEDA,UNINCORPORATED,-122.00845336914062,37.703418731689453
92183854,2023,2023-10-02,9345,2023-09-18,"600 ",022944,,1,1,9,0100,0,1,1,,2,238,"I-238 NB","E. 14TH STREET",430.00,S,N,B,-,Y,ALA,,238," ",R,14.836,H,,R,N,2,0,1,2,A,-,03,22350,,N,C,2,A,A,H,-,B,D,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",37.689479827880859,-122.10410308837891,ALAMEDA,UNINCORPORATED,-122.10410308837891,37.689491271972656
92183918,2023,2023-10-02,9345,2023-09-16,"845 ",023046,,6,1,9,0100,0,2,S,,2,012,"HESPERIAN BOULEVARD","GRANT AVENUE",0.00,,Y,B,-,N,,,,,,,,,,Y,2,0,4,2,A,-,12,21453,A,N,A,2,A,A,H,-,A,A,0,,,,,Y,,D,22,1,1,2,0,0,0,0,0,0,"- ","- ",37.682891845703125,-122.12895202636719,ALAMEDA,UNINCORPORATED,,
92186167,2023,2023-10-02,9345,2023-09-21,1145,022944,,4,1,6,0106,0,1,1,,2,073,"I-880 NB TO WB TENNYSON RD W/B","TENNYSON ROAD",45.00,N,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,M,C,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",37.631710052490234,-122.08316040039062,ALAMEDA,HAYWARD,-122.08316040039062,37.631710052490234
92186808,2023,2023-10-02,9345,2023-09-22,"520 ",023079,,5,3,9,0100,0,1,S,,2,239,"SR-238 S/B (FOOTHILL BOULEVARD)","CASTRO VALLEY BLVD",25.00,S,N,A,-,Y,ALA,,238," "," ",14.278,H,,L,N,3,0,1,2,A,-,08,22107,,N,H,6,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",37.687820434570312,-122.09609985351562,ALAMEDA,UNINCORPORATED,-122.0960693359375,37.687847137451172
92188063,2023,2023-10-02,9390,2023-09-21,1500,022579,,4,2,9,0100,0,1,1,,2,052,"I-580 E/B","FIRST ST.",5280.00,W,N,A,-,Y,ALA,,580," "," ",11.668,H,,R,Y,4,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.702831268310547,-121.75797271728516,ALAMEDA,UNINCORPORATED,-121.75797271728516,37.703029632568359
92188138,2023,2023-10-02,9390,2023-09-21,1740,021649,,4,2,5,0111,0,1,1,,2,066,"I-680 S/B","BERNAL AVENUE",511.00,S,N,A,-,Y,ALA,,680," ",R,16.662,H,,L,N,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.655559539794922,-121.90039825439453,ALAMEDA,PLEASANTON,-121.90042114257812,37.655544281005859
92188880,2023,2023-10-03,9390,2023-09-21,2314,023100,,4,3,9,0100,0,1,1,,2,066,"I-680 SOUTHBOUND","CASTLEWOOD DR",1320.00,S,N,B,-,Y,ALA,,680," ",R,15.761,H,,L,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,D,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.645389556884766,-121.88992309570312,ALAMEDA,UNINCORPORATED,-121.88987731933594,37.645416259765625
92189093,2023,2023-10-03,9345,2023-09-26,1440,023386,,2,2,6,0105,0,1,1,,2,070,"I-880 S/B","STEVENSON BLVD",980.00,N,N,A,-,Y,ALA,,880," "," ",6.391,H,,L,Y,2,0,1,2,A,-,08,22107,,N,B,2,A,A,H,-,A,D,0,,,Y,,Y,,D,22,1,0,0,0,0,0,0,0,1,"- ","- ",37.52362060546875,-121.99002075195312,ALAMEDA,FREMONT,-121.99010467529297,37.523513793945312
92189138,2023,2023-10-03,9370,2023-09-28,"735 ",022350,,4,1,7,0109,0,1,1,,2,008,"I-80 W/B","WEST GRAND AVENUE",150.00,E,N,A,-,Y,ALA,,80," "," ",2.311,H,,L,N,4,0,1,2,A,-,21,22106,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",37.825141906738281,-122.30792999267578,ALAMEDA,OAKLAND,-122.30792999267578,37.825115203857422
92189212,2023,2023-10-03,9345,2023-09-22,"810 ",022944,,5,1,5,0113,0,1,1,,2,072,"I-880 NB","ALVARADO-NILES ROAD",3696.00,S,N,B,-,Y,ALA,,880," "," ",12.333,H,,R,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.589809417724609,-122.05448913574219,ALAMEDA,"UNION CITY",-122.05445861816406,37.589824676513672
92189273,2023,2023-10-03,9390,2023-09-23,1030,022303,,6,1,5,0111,0,1,1,,2,066,"I-680 NORTHBOUND","LAGUNA CREEK LANE",389.00,N,N,A,-,Y,ALA,,680," ",R,16.068,H,,R,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,D,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.649009704589844,-121.89334869384766,ALAMEDA,PLEASANTON,-121.89332580566406,37.649024963378906
92189308,2023,2023-10-03,9390,2023-09-23,1430,022579,,6,2,9,0100,0,1,1,,2,051,"I-580 W/B","HOPYARD RD.",2640.00,E,N,A,-,Y,ALA,,580," "," ",19.418,H,,R,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.701801300048828,-121.89920806884766,ALAMEDA,UNINCORPORATED,-121.89920806884766,37.701896667480469
92189313,2023,2023-10-03,9390,2023-09-24,1538,023454,,7,2,4,0198,0,1,1,,2,067,"I-680 NORTHBOUND","ALCOSTA BLVD",545.00,S,N,A,-,Y,ALA,,680," ",R,21.778,H,,R,N,3,0,2,1,C,-,18,,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,-,"- ",0,1,1,0,0,0,0,0,0,"- ","- ",37.722118377685547,-121.93911743164062,ALAMEDA,DUBLIN,-121.93900299072266,37.722179412841797
92189924,2023,2023-10-04,9345,2023-09-26,2215,022638,,2,3,9,0100,0,2,S,,2,012,"HESPERIAN BLVD","HACIENDA DR",100.00,S,N,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,01,23152,A,N,C,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",37.674018859863281,-122.12320709228516,ALAMEDA,UNINCORPORATED,-122.12339782714844,37.673976898193359
92190145,2023,2023-11-01,9345,2023-09-26,"925 ",020911,,2,1,6,0106,0,1,1,,2,073,"I-880 S/B","SR-92 W/B",1003.00,N,N,A,-,Y,ALA,,880," "," ",16.983,H,,L,Y,4,0,2,4,A,-,07,21658,A,N,C,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",37.648349761962891,-122.09642028808594,ALAMEDA,HAYWARD,-122.09649658203125,37.648319244384766
92190287,2023,2023-10-04,9390,2023-09-23,1740,023454,,6,2,9,0100,0,1,3,,2,330,"SR-84 / VALLECITOS ROAD","LITTLE VALLEY RD.",688.00,E,N,A,-,Y,ALA,,84," "," ",19.895,H,,R,N,4,0,1,3,A,-,01,23152,A,N,E,I,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.603130340576172,-121.84443664550781,ALAMEDA,UNINCORPORATED,-121.84440612792969,37.603050231933594
92190477,2023,2023-10-04,9330,2023-09-19,"715 ",022849,,2,1,6,0106,0,1,3,,1,037,"SR-92 WESTBOUND","TOLL PLAZA",1056.00,E,N,A,-,Y,ALA,,92," ",R,2.851,H,,L,N,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,Y,Y,,G,25,0,1,0,0,0,0,0,0,0,"- ","- ",37.619239807128906,-122.14821624755859,ALAMEDA,HAYWARD,-122.14820098876953,37.619213104248047
92190521,2023,2023-10-04,9390,2023-09-25,1740,022303,,1,2,5,0107,0,1,1,,2,053,"I-580 EASTBOUND","VASCO ROAD",686.00,E,N,A,-,Y,ALA,,580," ",R,9.574,H,,R,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.7099609375,-121.72154235839844,ALAMEDA,LIVERMORE,-121.72162628173828,37.710086822509766
92190965,2023,2023-10-04,9345,2023-09-29,"253 ",022232,,5,3,6,0106,0,1,3,,2,092,"SR-92 W/B TO HESPERIAN BLVD","HESPERIAN BLVD.",200.00,W,N,A,-,Y,ALA,,92," ",R,5.701,H,,L,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.63616943359375,-122.10105895996094,ALAMEDA,HAYWARD,-122.10094451904297,37.635982513427734
92191069,2023,2023-10-04,9345,2023-09-28,"745 ",015147,,4,1,9,0100,0,2,S,,2,042,"REDWOOD RD","NORBRIDGE AVE.",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",37.692451477050781,-122.07399749755859,ALAMEDA,UNINCORPORATED,,
92192031,2023,2023-10-05,9345,2023-09-28,"735 ",019204,,4,1,9,0100,0,3,5,,2,001,"PASEO GRANDE","MEEKLAND AVENUE",354.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,4,A,-,08,22107,,M,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.684169769287109,-122.11814117431641,ALAMEDA,UNINCORPORATED,-122.11794281005859,37.684185028076172
92192088,2023,2023-10-05,9345,2023-09-27,1730,023432,,3,2,6,0105,0,1,3,,1,184,"SR-84 N/B","DUMBARTON BRIDGE TOLL PLAZA",500.00,N,N,A,-,Y,ALA,,84," ",R,3.415,H,,R,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,B,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.536918640136719,-122.07177734375,ALAMEDA,FREMONT,-122.07181549072266,37.536956787109375
92192191,2023,2023-10-05,9345,2023-09-25,"525 ",023015,,1,3,5,0113,0,1,1,,2,072,"I-880 S/B","ALVARADO NILES RD",200.00,N,N,A,-,Y,ALA,,880," "," ",13.268,H,,L,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.601520538330078,-122.06307220458984,ALAMEDA,"UNION CITY",-122.06309509277344,37.601509094238281
92192207,2023,2023-10-05,9345,2023-09-24,1405,023466,,7,2,6,0105,0,1,1,,2,071,"I-880 S/B (NIMITZ FREEWAY)","DECOTO RD",2640.00,S,N,A,-,Y,ALA,,880," "," ",9.825,H,,L,N,4,0,3,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,3,0,0,0,0,0,0,"- ","- ",37.558238983154297,-122.03292846679688,ALAMEDA,FREMONT,-122.03295135498047,37.558223724365234
92192310,2023,2023-10-05,9345,2023-09-28,1200,019204,,4,1,9,0100,0,1,S,,2,580,"I-580 E/B TO 150TH AVE.","150TH AVENUE",15.00,W,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",37.709571838378906,-122.12476348876953,ALAMEDA,UNINCORPORATED,-122.12476348876953,37.709571838378906
92194523,2023,2023-10-09,9345,2023-09-29,"825 ",022891,,5,1,6,0105,0,1,1,,2,070,"I-880 SB","STEVENSON BLVD",3590.00,S,N,B,-,Y,ALA,,880," "," ",5.537,H,,L,N,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",37.515819549560547,-121.97808074951172,ALAMEDA,FREMONT,-121.97812652587891,37.515785217285156
92194819,2023,2023-10-10,9370,2023-09-22,1930,022979,,5,2,7,0109,0,1,1,,2,052,"I-580 W/B","SEMINARY AVE",950.00,E,N,A,-,Y,ALA,,580," ",R,38.720,H,,L,Y,3,0,1,1,C,-,18,,,N,E,J,A,A,H,-,C,D,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",37.7794189453125,-122.17030334472656,ALAMEDA,OAKLAND,-122.17044067382812,37.779251098632812
92195213,2023,2023-10-10,9390,2023-09-30,"940 ",021581,,6,1,5,0111,0,1,1,,2,065,"I-680 N/B",SR-84,1637.00,S,N,A,-,Y,ALA,,680," ",R,10.726,H,,R,N,4,0,1,2,A,-,08,22107,,N,B,C,A,A,H,-,A,D,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",37.584629058837891,-121.87299346923828,ALAMEDA,PLEASANTON,-121.87294769287109,37.584617614746094
92195539,2023,2023-10-10,9390,2023-10-02,1520,017059,,1,2,5,0107,0,1,1,,2,052,"I-580 EASTBOUND","PORTLOA AVE",1320.00,W,N,A,-,Y,ALA,,580," "," ",13.451,H,,L,Y,3,0,1,4,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,Y,Y,,G,25,0,1,0,0,0,0,0,0,0,"- ","- ",37.699588775634766,-121.78987884521484,ALAMEDA,LIVERMORE,-121.78984069824219,37.699714660644531
92195554,2023,2023-10-10,9345,2023-09-30,"213 ",022232,,6,3,5,0113,0,1,1,,2,072,"I-880 N/B","ALVARADO NILES RD",300.00,S,N,C,-,Y,ALA,,880," "," ",12.966,H,,R,N,3,0,1,2,A,-,01,23152,A,N,C,C,A,B,H,-,C,D,0,,,,Y,Y,Y,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",37.597759246826172,-122.06005096435547,ALAMEDA,"UNION CITY",-122.06009674072266,37.597736358642578
92195568,2023,2023-10-10,9345,2023-09-30,"500 ",023197,,6,3,6,0106,0,2,S,,2,185,"SR-185 (MISSION BLVD)","MEDFORD AVENUE",0.00,,Y,B,-,N,,,,,,,,,,Y,3,0,1,4,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,D,22,0,1,0,0,0,0,0,0,0,"- ","- ",37.684478759765625,-122.09931182861328,ALAMEDA,HAYWARD,,
92195575,2023,2023-10-10,9345,2023-09-30,1910,023466,,6,2,6,0106,0,1,1,,2,073,"I-880 S/B (NIMITZ FREEWAY)","A ST",50.00,S,N,A,-,Y,ALA,,880," "," ",18.352,H,,L,Y,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,C,D,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",37.666118621826172,-122.10755157470703,ALAMEDA,HAYWARD,-122.10762786865234,37.666088104248047
92196370,2023,2023-10-11,9345,2023-09-29,1755,022936,,5,2,6,0105,0,1,3,,1,184,"SR-84 NORTHBOUND",I-880,528.00,S,N,B,-,Y,ALA,,84," ",R,5.821,H,,R,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.561119079589844,-122.04033660888672,ALAMEDA,FREMONT,-122.04035949707031,37.561126708984375
92196422,2023,2023-10-11,9345,2023-10-05,"730 ",020328,,4,1,6,0106,0,1,1,,2,073,"I-880 S/B","TENNYSON ROAD",500.00,N,N,A,-,Y,ALA,,880," "," ",15.800,H,,L,N,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",37.633121490478516,-122.08556365966797,ALAMEDA,HAYWARD,-122.08563995361328,37.633083343505859
92196487,2023,2023-10-11,9345,2023-09-30,"535 ",022937,,6,3,5,0112,0,1,1,,2,075,"I-880 S/B","DAVIS ST",1584.00,N,N,A,-,Y,ALA,,880," "," ",23.963,H,,L,Y,4,0,3,5,A,-,03,22350,,N,C,C,A,A,H,-,D,D,0,,,,Y,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",37.722690582275391,-122.18042755126953,ALAMEDA,"SAN LEANDRO",-122.18045806884766,37.722671508789062
92197588,2023,2023-10-12,9345,2023-09-30,1820,022752,,6,2,9,0100,0,2,S,,2,004,"D"" STREET""","TWIN CREEKS COURT",204.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",37.679351806640625,-122.06005859375,ALAMEDA,UNINCORPORATED,,
92197825,2023,2023-10-12,9345,2023-10-01,1620,023093,,7,2,9,0100,0,1,1,,2,074,"I-880 N/B","HESPERIAN BLVD",200.00,S,N,A,-,Y,ALA,,880," "," ",20.004,H,,R,N,4,0,1,2,A,-,07,21658,A,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",37.683620452880859,-122.12754058837891,ALAMEDA,UNINCORPORATED,-122.12749481201172,37.683658599853516
92197930,2023,2023-10-13,9370,2023-10-03,"240 ",023189,,2,3,6,0103,0,1,1,,2,081,"I-80 E/B","GILMAN ST",1215.00,E,N,A,-,Y,ALA,,80," "," ",6.419,H,,R,N,4,0,1,4,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.874980926513672,-122.30615234375,ALAMEDA,BERKELEY,-122.30622863769531,37.874965667724609
92198307,2023,2023-10-13,9345,2023-10-04,1530,023432,,3,2,5,0112,0,1,1,,2,074,"I-880 N/B FROM WASHINGTON AVENUE N/B","WASHINGTON AVE",100.00,S,N,A,-,Y,ALA,,880," "," ",20.818,H,,R,N,4,0,2,2,A,-,21,22106,,M,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",37.691608428955078,-122.13865661621094,ALAMEDA,"SAN LEANDRO",-122.13884735107422,37.691448211669922
92198662,2023,2023-10-13,9345,2023-10-06,"855 ",022943,,5,1,6,0105,0,2,S,,2,901,"NORTH FREMONT BLVD FROM I-880 N/B","I-880 N/B",350.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,E,I,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.577991485595703,-122.04688262939453,ALAMEDA,FREMONT,-122.04701232910156,37.577949523925781
92198776,2023,2023-10-13,9390,2023-10-06,1408,023454,,5,2,9,0100,0,1,1,,2,053,"I-580 E/B","CORROLL RD O/C",6178.00,W,N,A,-,Y,,,,,,,,,,Y,4,0,1,5,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,G,25,0,0,1,0,0,0,0,0,0,"- ","- ",37.721698760986328,-121.58155059814453,ALAMEDA,UNINCORPORATED,-121.66168975830078,37.719089508056641
92199481,2023,2023-10-16,9370,2023-07-14,2230,022979,,5,3,7,0109,0,1,1,,2,053,"I-580 E/B","35TH AVENUE",375.00,W,N,A,-,Y,ALA,,580," ",R,40.791,H,,R,Y,3,0,1,2,A,-,07,21658,A,N,B,D,A,A,H,-,D,D,0,,,,,Y,Y,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",37.793739318847656,-122.20510864257812,ALAMEDA,OAKLAND,-122.20497894287109,37.793849945068359
92199915,2023,2023-10-16,9390,2023-10-08,2127,023295,,7,2,9,0100,0,1,1,,2,065,"I-680 NORTHBOUND","SHERIDAN ROAD",106.00,N,N,A,-,Y,ALA,,680," ",R,8.351,H,,R,Y,3,0,2,2,A,-,07,21658,A,N,B,C,A,A,H,-,D,D,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",37.562469482421875,-121.90479278564453,ALAMEDA,UNINCORPORATED,-121.90481567382812,37.562488555908203
92199988,2023,2023-10-16,9345,2023-10-05,"715 ",019204,,4,1,9,0100,0,2,S,,2,239,"FOOTHILL BLVD.","150TH AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.710350036621094,-122.12380218505859,ALAMEDA,UNINCORPORATED,,
92200248,2023,2023-10-16,9345,2023-10-06,1435,022936,,5,2,6,0105,0,1,1,,2,072,"I-880 NORTHBOUND","ALVARADO-NILES ROAD",528.00,S,N,A,-,Y,ALA,,880," "," ",12.691,H,,R,N,4,0,3,2,A,-,03,22350,,M,C,C,A,A,H,-,A,D,0,,,,,Y,,-,99,0,0,3,0,0,0,0,0,0,"- ","- ",37.594291687011719,-122.05771636962891,ALAMEDA,FREMONT,-122.05766296386719,37.594314575195312
92200860,2023,2023-10-17,9370,2023-10-06,1458,022988,,5,2,7,0109,0,1,3,,2,013,"SR-13 N/B","PARK BLVD",40.00,N,N,A,-,Y,ALA,,13," "," ",7.411,H,,R,N,3,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",37.821868896484375,-122.20735168457031,ALAMEDA,OAKLAND,-122.20732879638672,37.821880340576172
92200974,2023,2023-10-17,9390,2023-10-05,"705 ",016633,,4,1,5,0111,0,1,1,,2,051,"I-580 W/B TO I-680 S/B",I-680,397.00,E,N,A,-,Y,ALA,,580," "," ",20.633,H,,R,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,Y,Y,,F,26,0,0,1,0,0,0,0,0,0,"- ","- ",37.701580047607422,-121.92124938964844,ALAMEDA,PLEASANTON,-121.92121124267578,37.701461791992188
92201123,2023,2023-10-17,9345,2023-10-12,"800 ",020328,,4,1,6,0106,0,1,1,,2,073,"I-880 S/B TO INDUSTRIAL PARKWAY","INDUSTRIAL PARKWAY",3.00,N,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",37.617698669433594,-122.07627868652344,ALAMEDA,HAYWARD,-122.07627868652344,37.617698669433594
